id,failure
29368,0
29369,0
29370,1
29371,0
29372,1
29373,1
29374,1
29375,0
29376,0
29377,0
29378,1
29379,0
29380,0
29381,1
29382,1
29383,0
29384,1
29385,1
29386,0
29387,0
29388,1
29389,0
29390,0
29391,0
29392,0
29393,0
29394,0
29395,0
29396,0
29397,0
29398,0
29399,0
29400,0
29401,0
29402,0
29403,0
29404,0
29405,0
29406,0
29407,1
29408,0
29409,0
29410,0
29411,0
29412,0
29413,0
29414,0
29415,0
29416,1
29417,0
29418,0
29419,0
29420,1
29421,0
29422,0
29423,0
29424,0
29425,0
29426,0
29427,0
29428,0
29429,0
29430,0
29431,0
29432,1
29433,1
29434,0
29435,0
29436,1
29437,0
29438,0
29439,0
29440,0
29441,1
29442,0
29443,0
29444,0
29445,0
29446,0
29447,0
29448,1
29449,0
29450,0
29451,0
29452,0
29453,0
29454,0
29455,0
29456,0
29457,1
29458,1
29459,0
29460,0
29461,0
29462,0
29463,0
29464,0
29465,1
29466,0
29467,0
29468,0
29469,0
29470,1
29471,1
29472,0
29473,0
29474,1
29475,1
29476,0
29477,0
29478,1
29479,0
29480,0
29481,0
29482,0
29483,0
29484,1
29485,0
29486,0
29487,0
29488,0
29489,0
29490,0
29491,0
29492,0
29493,0
29494,0
29495,1
29496,0
29497,1
29498,0
29499,0
29500,1
29501,0
29502,1
29503,0
29504,0
29505,0
29506,0
29507,0
29508,1
29509,1
29510,0
29511,1
29512,0
29513,0
29514,0
29515,1
29516,0
29517,1
29518,0
29519,0
29520,0
29521,0
29522,0
29523,0
29524,0
29525,0
29526,0
29527,0
29528,0
29529,0
29530,0
29531,0
29532,0
29533,0
29534,0
29535,0
29536,0
29537,0
29538,1
29539,0
29540,0
29541,0
29542,0
29543,0
29544,0
29545,0
29546,0
29547,0
29548,0
29549,0
29550,0
29551,0
29552,1
29553,1
29554,0
29555,1
29556,0
29557,0
29558,1
29559,0
29560,1
29561,0
29562,1
29563,0
29564,1
29565,1
29566,0
29567,0
29568,0
29569,0
29570,1
29571,0
29572,0
29573,0
29574,0
29575,0
29576,1
29577,1
29578,1
29579,0
29580,0
29581,0
29582,0
29583,0
29584,0
29585,0
29586,0
29587,0
29588,0
29589,1
29590,0
29591,0
29592,0
29593,0
29594,1
29595,1
29596,0
29597,1
29598,1
29599,0
29600,0
29601,1
29602,1
29603,0
29604,0
29605,0
29606,0
29607,1
29608,0
29609,0
29610,0
29611,0
29612,0
29613,1
29614,0
29615,0
29616,0
29617,0
29618,0
29619,1
29620,0
29621,0
29622,0
29623,0
29624,0
29625,0
29626,0
29627,0
29628,0
29629,0
29630,1
29631,1
29632,0
29633,0
29634,0
29635,1
29636,0
29637,0
29638,0
29639,0
29640,0
29641,0
29642,0
29643,0
29644,1
29645,0
29646,0
29647,0
29648,0
29649,0
29650,0
29651,0
29652,0
29653,0
29654,1
29655,0
29656,0
29657,0
29658,0
29659,1
29660,0
29661,0
29662,0
29663,0
29664,0
29665,1
29666,1
29667,0
29668,0
29669,1
29670,0
29671,0
29672,0
29673,1
29674,1
29675,0
29676,1
29677,0
29678,0
29679,0
29680,1
29681,0
29682,0
29683,0
29684,0
29685,0
29686,0
29687,0
29688,0
29689,0
29690,0
29691,0
29692,0
29693,0
29694,0
29695,1
29696,0
29697,0
29698,0
29699,0
29700,0
29701,0
29702,1
29703,0
29704,0
29705,0
29706,1
29707,0
29708,0
29709,0
29710,0
29711,0
29712,0
29713,0
29714,0
29715,0
29716,0
29717,0
29718,0
29719,1
29720,0
29721,0
29722,0
29723,0
29724,0
29725,1
29726,0
29727,0
29728,0
29729,0
29730,0
29731,0
29732,0
29733,0
29734,1
29735,0
29736,0
29737,0
29738,0
29739,0
29740,0
29741,1
29742,0
29743,1
29744,0
29745,0
29746,0
29747,0
29748,0
29749,0
29750,0
29751,0
29752,0
29753,0
29754,0
29755,0
29756,0
29757,0
29758,0
29759,0
29760,0
29761,1
29762,0
29763,1
29764,0
29765,0
29766,0
29767,0
29768,0
29769,0
29770,0
29771,0
29772,1
29773,1
29774,0
29775,0
29776,0
29777,0
29778,0
29779,0
29780,0
29781,0
29782,0
29783,0
29784,0
29785,0
29786,0
29787,0
29788,0
29789,0
29790,0
29791,1
29792,1
29793,0
29794,0
29795,0
29796,1
29797,0
29798,0
29799,0
29800,0
29801,0
29802,0
29803,1
29804,0
29805,1
29806,1
29807,0
29808,0
29809,0
29810,0
29811,0
29812,1
29813,0
29814,0
29815,0
29816,1
29817,0
29818,0
29819,0
29820,0
29821,0
29822,0
29823,0
29824,1
29825,0
29826,0
29827,0
29828,0
29829,1
29830,0
29831,0
29832,0
29833,0
29834,0
29835,0
29836,0
29837,0
29838,0
29839,0
29840,0
29841,0
29842,1
29843,0
29844,0
29845,0
29846,0
29847,0
29848,0
29849,0
29850,0
29851,0
29852,0
29853,1
29854,0
29855,0
29856,0
29857,0
29858,1
29859,0
29860,0
29861,1
29862,0
29863,0
29864,0
29865,0
29866,0
29867,0
29868,0
29869,1
29870,0
29871,1
29872,1
29873,0
29874,1
29875,0
29876,0
29877,0
29878,0
29879,0
29880,0
29881,0
29882,1
29883,0
29884,1
29885,0
29886,0
29887,0
29888,0
29889,0
29890,1
29891,0
29892,0
29893,1
29894,0
29895,0
29896,0
29897,0
29898,0
29899,0
29900,0
29901,1
29902,1
29903,0
29904,0
29905,0
29906,0
29907,1
29908,0
29909,0
29910,0
29911,0
29912,0
29913,0
29914,0
29915,1
29916,0
29917,0
29918,0
29919,1
29920,0
29921,0
29922,0
29923,0
29924,0
29925,0
29926,0
29927,0
29928,0
29929,0
29930,0
29931,0
29932,0
29933,0
29934,0
29935,0
29936,0
29937,0
29938,0
29939,0
29940,0
29941,0
29942,1
29943,1
29944,1
29945,1
29946,0
29947,0
29948,0
29949,0
29950,0
29951,1
29952,0
29953,0
29954,0
29955,0
29956,0
29957,0
29958,0
29959,0
29960,1
29961,0
29962,1
29963,0
29964,0
29965,0
29966,0
29967,0
29968,0
29969,0
29970,0
29971,0
29972,0
29973,0
29974,0
29975,0
29976,0
29977,0
29978,1
29979,0
29980,1
29981,0
29982,1
29983,1
29984,0
29985,0
29986,0
29987,1
29988,0
29989,1
29990,0
29991,0
29992,1
29993,0
29994,0
29995,0
29996,0
29997,1
29998,0
29999,0
30000,1
30001,0
30002,0
30003,0
30004,1
30005,0
30006,1
30007,0
30008,0
30009,0
30010,0
30011,0
30012,0
30013,0
30014,0
30015,1
30016,0
30017,0
30018,1
30019,0
30020,0
30021,0
30022,0
30023,0
30024,1
30025,0
30026,0
30027,1
30028,0
30029,1
30030,0
30031,0
30032,0
30033,0
30034,0
30035,0
30036,1
30037,0
30038,0
30039,0
30040,0
30041,1
30042,1
30043,0
30044,0
30045,0
30046,0
30047,0
30048,0
30049,1
30050,0
30051,0
30052,0
30053,0
30054,0
30055,0
30056,1
30057,0
30058,1
30059,1
30060,0
30061,0
30062,0
30063,0
30064,1
30065,1
30066,1
30067,0
30068,0
30069,0
30070,0
30071,0
30072,0
30073,0
30074,1
30075,0
30076,0
30077,1
30078,0
30079,1
30080,0
30081,0
30082,0
30083,1
30084,0
30085,0
30086,0
30087,0
30088,0
30089,0
30090,0
30091,0
30092,1
30093,1
30094,0
30095,0
30096,1
30097,1
30098,0
30099,1
30100,0
30101,0
30102,0
30103,1
30104,1
30105,0
30106,0
30107,0
30108,1
30109,1
30110,1
30111,0
30112,0
30113,0
30114,1
30115,0
30116,0
30117,0
30118,1
30119,0
30120,0
30121,0
30122,0
30123,0
30124,1
30125,0
30126,0
30127,0
30128,0
30129,0
30130,1
30131,0
30132,0
30133,1
30134,0
30135,0
30136,0
30137,0
30138,0
30139,0
30140,1
30141,0
30142,0
30143,0
30144,0
30145,0
30146,0
30147,0
30148,1
30149,0
30150,0
30151,1
30152,0
30153,0
30154,0
30155,0
30156,0
30157,0
30158,0
30159,0
30160,0
30161,0
30162,0
30163,0
30164,1
30165,0
30166,0
30167,0
30168,0
30169,1
30170,0
30171,0
30172,1
30173,0
30174,1
30175,1
30176,0
30177,0
30178,0
30179,0
30180,1
30181,0
30182,0
30183,0
30184,0
30185,0
30186,0
30187,0
30188,0
30189,1
30190,0
30191,0
30192,0
30193,0
30194,1
30195,0
30196,0
30197,0
30198,0
30199,0
30200,0
30201,0
30202,1
30203,1
30204,0
30205,1
30206,0
30207,0
30208,0
30209,0
30210,0
30211,0
30212,1
30213,0
30214,0
30215,0
30216,0
30217,0
30218,1
30219,0
30220,0
30221,0
30222,0
30223,0
30224,0
30225,1
30226,0
30227,0
30228,0
30229,0
30230,0
30231,1
30232,0
30233,0
30234,1
30235,0
30236,0
30237,0
30238,0
30239,0
30240,0
30241,0
30242,0
30243,0
30244,1
30245,0
30246,0
30247,0
30248,0
30249,0
30250,1
30251,0
30252,1
30253,1
30254,0
30255,0
30256,0
30257,0
30258,0
30259,0
30260,1
30261,0
30262,0
30263,0
30264,1
30265,0
30266,0
30267,0
30268,0
30269,0
30270,1
30271,0
30272,0
30273,0
30274,0
30275,0
30276,0
30277,0
30278,0
30279,1
30280,0
30281,0
30282,0
30283,0
30284,0
30285,1
30286,0
30287,0
30288,0
30289,0
30290,0
30291,0
30292,0
30293,0
30294,1
30295,0
30296,0
30297,0
30298,0
30299,0
30300,1
30301,1
30302,1
30303,1
30304,0
30305,1
30306,0
30307,0
30308,0
30309,0
30310,0
30311,0
30312,0
30313,1
30314,1
30315,0
30316,1
30317,0
30318,0
30319,1
30320,0
30321,1
30322,0
30323,0
30324,1
30325,0
30326,0
30327,0
30328,1
30329,0
30330,1
30331,0
30332,0
30333,1
30334,0
30335,0
30336,1
30337,0
30338,0
30339,1
30340,1
30341,0
30342,1
30343,0
30344,0
30345,0
30346,1
30347,0
30348,1
30349,0
30350,1
30351,0
30352,0
30353,0
30354,1
30355,0
30356,0
30357,0
30358,1
30359,0
30360,0
30361,1
30362,0
30363,0
30364,0
30365,0
30366,0
30367,1
30368,1
30369,1
30370,0
30371,1
30372,0
30373,1
30374,0
30375,0
30376,0
30377,0
30378,0
30379,0
30380,0
30381,1
30382,0
30383,0
30384,1
30385,0
30386,0
30387,0
30388,0
30389,0
30390,1
30391,0
30392,0
30393,0
30394,0
30395,1
30396,0
30397,0
30398,0
30399,1
30400,0
30401,1
30402,0
30403,0
30404,0
30405,1
30406,0
30407,0
30408,0
30409,0
30410,0
30411,0
30412,0
30413,1
30414,0
30415,0
30416,0
30417,0
30418,0
30419,0
30420,0
30421,0
30422,1
30423,0
30424,0
30425,1
30426,0
30427,0
30428,1
30429,0
30430,0
30431,0
30432,0
30433,0
30434,0
30435,0
30436,0
30437,0
30438,0
30439,0
30440,0
30441,0
30442,0
30443,0
30444,0
30445,0
30446,0
30447,1
30448,0
30449,0
30450,0
30451,0
30452,0
30453,1
30454,1
30455,0
30456,0
30457,0
30458,0
30459,0
30460,0
30461,0
30462,0
30463,0
30464,0
30465,0
30466,0
30467,0
30468,0
30469,1
30470,0
30471,0
30472,0
30473,0
30474,0
30475,0
30476,0
30477,0
30478,0
30479,0
30480,0
30481,0
30482,0
30483,0
30484,0
30485,0
30486,1
30487,0
30488,0
30489,0
30490,1
30491,0
30492,1
30493,0
30494,0
30495,0
30496,0
30497,1
30498,1
30499,0
30500,1
30501,0
30502,1
30503,0
30504,0
30505,1
30506,0
30507,0
30508,0
30509,0
30510,0
30511,0
30512,0
30513,0
30514,0
30515,0
30516,0
30517,0
30518,0
30519,0
30520,0
30521,0
30522,0
30523,0
30524,1
30525,0
30526,0
30527,0
30528,0
30529,0
30530,0
30531,1
30532,0
30533,0
30534,0
30535,1
30536,0
30537,1
30538,0
30539,0
30540,0
30541,0
30542,0
30543,0
30544,0
30545,0
30546,0
30547,0
30548,0
30549,0
30550,0
30551,1
30552,0
30553,0
30554,1
30555,1
30556,0
30557,0
30558,1
30559,0
30560,0
30561,0
30562,0
30563,0
30564,0
30565,0
30566,1
30567,1
30568,0
30569,1
30570,0
30571,1
30572,0
30573,0
30574,0
30575,0
30576,0
30577,0
30578,1
30579,1
30580,0
30581,0
30582,0
30583,0
30584,0
30585,0
30586,1
30587,0
30588,0
30589,0
30590,1
30591,0
30592,0
30593,0
30594,0
30595,0
30596,1
30597,0
30598,0
30599,0
30600,0
30601,0
30602,0
30603,0
30604,0
30605,0
30606,0
30607,0
30608,1
30609,0
30610,0
30611,1
30612,0
30613,0
30614,0
30615,0
30616,0
30617,0
30618,0
30619,0
30620,1
30621,0
30622,0
30623,0
30624,0
30625,1
30626,1
30627,1
30628,1
30629,0
30630,0
30631,0
30632,0
30633,1
30634,0
30635,0
30636,0
30637,0
30638,0
30639,1
30640,0
30641,0
30642,0
30643,1
30644,1
30645,0
30646,1
30647,0
30648,0
30649,0
30650,0
30651,1
30652,0
30653,0
30654,0
30655,0
30656,1
30657,0
30658,1
30659,0
30660,1
30661,0
30662,0
30663,0
30664,0
30665,0
30666,0
30667,0
30668,0
30669,1
30670,0
30671,0
30672,1
30673,0
30674,0
30675,0
30676,0
30677,0
30678,1
30679,1
30680,0
30681,0
30682,0
30683,1
30684,0
30685,0
30686,0
30687,0
30688,0
30689,0
30690,1
30691,0
30692,0
30693,0
30694,0
30695,0
30696,0
30697,1
30698,0
30699,0
30700,0
30701,0
30702,0
30703,0
30704,0
30705,0
30706,0
30707,0
30708,1
30709,0
30710,0
30711,0
30712,1
30713,0
30714,0
30715,1
30716,0
30717,0
30718,1
30719,1
30720,1
30721,0
30722,1
30723,0
30724,1
30725,1
30726,0
30727,0
30728,0
30729,1
30730,0
30731,0
30732,1
30733,0
30734,0
30735,0
30736,0
30737,0
30738,0
30739,1
30740,0
30741,0
30742,0
30743,0
30744,0
30745,0
30746,0
30747,0
30748,0
30749,0
30750,1
30751,1
30752,0
30753,1
30754,0
30755,0
30756,1
30757,1
30758,0
30759,0
30760,0
30761,1
30762,0
30763,0
30764,0
30765,1
30766,0
30767,1
30768,0
30769,0
30770,0
30771,0
30772,0
30773,1
30774,1
30775,1
30776,0
30777,0
30778,0
30779,0
30780,0
30781,0
30782,1
30783,0
30784,0
30785,0
30786,0
30787,0
30788,0
30789,0
30790,0
30791,0
30792,0
30793,0
30794,0
30795,1
30796,0
30797,0
30798,0
30799,0
30800,0
30801,0
30802,0
30803,0
30804,0
30805,0
30806,0
30807,0
30808,0
30809,0
30810,0
30811,0
30812,0
30813,0
30814,1
30815,0
30816,0
30817,0
30818,0
30819,0
30820,1
30821,0
30822,0
30823,1
30824,0
30825,0
30826,0
30827,0
30828,0
30829,1
30830,0
30831,1
30832,1
30833,0
30834,0
30835,0
30836,0
30837,1
30838,1
30839,1
30840,0
30841,1
30842,1
30843,1
30844,0
30845,0
30846,1
30847,0
30848,0
30849,1
30850,0
30851,1
30852,0
30853,0
30854,1
30855,1
30856,1
30857,0
30858,0
30859,1
30860,1
30861,0
30862,0
30863,0
30864,1
30865,0
30866,0
30867,1
30868,0
30869,0
30870,1
30871,0
30872,0
30873,0
30874,1
30875,0
30876,0
30877,0
30878,0
30879,0
30880,1
30881,1
30882,0
30883,0
30884,1
30885,0
30886,0
30887,0
30888,0
30889,0
30890,0
30891,1
30892,1
30893,0
30894,0
30895,1
30896,0
30897,0
30898,0
30899,0
30900,0
30901,1
30902,0
30903,1
30904,0
30905,0
30906,0
30907,0
30908,0
30909,0
30910,0
30911,0
30912,0
30913,0
30914,0
30915,0
30916,0
30917,0
30918,0
30919,0
30920,1
30921,1
30922,0
30923,0
30924,0
30925,0
30926,0
30927,0
30928,1
30929,0
30930,1
30931,1
30932,0
30933,0
30934,0
30935,0
30936,0
30937,0
30938,0
30939,0
30940,0
30941,0
30942,0
30943,0
30944,0
30945,1
30946,0
30947,0
30948,0
30949,0
30950,0
30951,0
30952,0
30953,0
30954,0
30955,0
30956,0
30957,0
30958,0
30959,0
30960,0
30961,1
30962,0
30963,1
30964,1
30965,1
30966,0
30967,0
30968,0
30969,0
30970,0
30971,1
30972,0
30973,0
30974,0
30975,0
30976,0
30977,1
30978,0
30979,0
30980,0
30981,0
30982,1
30983,0
30984,0
30985,0
30986,0
30987,1
30988,0
30989,0
30990,0
30991,1
30992,1
30993,0
30994,0
30995,0
30996,0
30997,0
30998,0
30999,0
31000,0
31001,1
31002,0
31003,0
31004,0
31005,1
31006,0
31007,1
31008,0
31009,0
31010,0
31011,1
31012,0
31013,0
31014,0
31015,0
31016,0
31017,0
31018,0
31019,1
31020,0
31021,0
31022,0
31023,0
31024,0
31025,0
31026,0
31027,0
31028,1
31029,0
31030,0
31031,1
31032,1
31033,0
31034,0
31035,0
31036,0
31037,0
31038,0
31039,0
31040,1
31041,0
31042,0
31043,0
31044,0
31045,0
31046,0
31047,0
31048,0
31049,0
31050,0
31051,0
31052,0
31053,0
31054,0
31055,0
31056,1
31057,0
31058,1
31059,1
31060,0
31061,1
31062,1
31063,0
31064,0
31065,0
31066,0
31067,0
31068,0
31069,0
31070,0
31071,1
31072,0
31073,1
31074,0
31075,0
31076,0
31077,1
31078,1
31079,0
31080,0
31081,0
31082,0
31083,1
31084,0
31085,0
31086,0
31087,0
31088,0
31089,0
31090,0
31091,1
31092,0
31093,1
31094,0
31095,1
31096,0
31097,1
31098,1
31099,0
31100,1
31101,0
31102,0
31103,0
31104,1
31105,0
31106,0
31107,0
31108,1
31109,0
31110,0
31111,0
31112,1
31113,0
31114,0
31115,0
31116,0
31117,0
31118,0
31119,0
31120,0
31121,0
31122,0
31123,0
31124,0
31125,0
31126,1
31127,0
31128,0
31129,0
31130,0
31131,1
31132,0
31133,0
31134,0
31135,0
31136,0
31137,0
31138,1
31139,0
31140,0
31141,1
31142,1
31143,1
31144,0
31145,0
31146,0
31147,0
31148,0
31149,1
31150,0
31151,0
31152,0
31153,0
31154,0
31155,0
31156,0
31157,0
31158,1
31159,0
31160,0
31161,1
31162,0
31163,0
31164,0
31165,0
31166,1
31167,0
31168,0
31169,1
31170,0
31171,0
31172,0
31173,1
31174,0
31175,0
31176,0
31177,0
31178,0
31179,1
31180,0
31181,0
31182,0
31183,0
31184,0
31185,1
31186,0
31187,0
31188,0
31189,0
31190,0
31191,0
31192,1
31193,0
31194,0
31195,0
31196,0
31197,1
31198,0
31199,0
31200,0
31201,0
31202,0
31203,0
31204,0
31205,0
31206,0
31207,0
31208,0
31209,0
31210,0
31211,0
31212,0
31213,0
31214,0
31215,0
31216,0
31217,0
31218,0
31219,0
31220,0
31221,0
31222,0
31223,1
31224,0
31225,0
31226,1
31227,1
31228,0
31229,0
31230,0
31231,0
31232,0
31233,1
31234,1
31235,1
31236,1
31237,0
31238,0
31239,0
31240,0
31241,0
31242,1
31243,0
31244,0
31245,0
31246,0
31247,0
31248,1
31249,1
31250,0
31251,1
31252,1
31253,1
31254,1
31255,0
31256,0
31257,0
31258,0
31259,0
31260,1
31261,0
31262,0
31263,1
31264,0
31265,0
31266,0
31267,0
31268,0
31269,0
31270,0
31271,0
31272,0
31273,0
31274,0
31275,0
31276,0
31277,0
31278,0
31279,0
31280,1
31281,0
31282,0
31283,0
31284,0
31285,1
31286,0
31287,1
31288,0
31289,0
31290,0
31291,0
31292,1
31293,0
31294,0
31295,1
31296,0
31297,0
31298,1
31299,1
31300,0
31301,0
31302,0
31303,0
31304,0
31305,0
31306,0
31307,1
31308,0
31309,0
31310,0
31311,1
31312,0
31313,0
31314,0
31315,0
31316,0
31317,0
31318,0
31319,0
31320,0
31321,0
31322,0
31323,0
31324,0
31325,0
31326,0
31327,1
31328,0
31329,0
31330,0
31331,0
31332,0
31333,0
31334,0
31335,0
31336,0
31337,0
31338,0
31339,0
31340,0
31341,0
31342,1
31343,0
31344,0
31345,1
31346,1
31347,0
31348,0
31349,0
31350,0
31351,0
31352,1
31353,1
31354,1
31355,0
31356,0
31357,1
31358,1
31359,0
31360,0
31361,0
31362,0
31363,0
31364,0
31365,0
31366,0
31367,0
31368,0
31369,0
31370,0
31371,0
31372,0
31373,0
31374,0
31375,0
31376,1
31377,0
31378,0
31379,1
31380,0
31381,0
31382,0
31383,0
31384,1
31385,1
31386,1
31387,1
31388,1
31389,0
31390,1
31391,0
31392,0
31393,0
31394,0
31395,0
31396,0
31397,1
31398,1
31399,0
31400,0
31401,0
31402,0
31403,1
31404,1
31405,0
31406,0
31407,0
31408,0
31409,0
31410,0
31411,0
31412,0
31413,0
31414,0
31415,0
31416,1
31417,0
31418,0
31419,0
31420,1
31421,0
31422,0
31423,0
31424,0
31425,0
31426,0
31427,0
31428,0
31429,1
31430,0
31431,0
31432,0
31433,0
31434,0
31435,0
31436,0
31437,1
31438,0
31439,1
31440,1
31441,0
31442,0
31443,0
31444,0
31445,1
31446,0
31447,0
31448,0
31449,1
31450,0
31451,0
31452,1
31453,0
31454,0
31455,0
31456,0
31457,0
31458,0
31459,0
31460,0
31461,0
31462,0
31463,0
31464,0
31465,0
31466,0
31467,0
31468,0
31469,0
31470,0
31471,1
31472,0
31473,0
31474,0
31475,0
31476,0
31477,1
31478,0
31479,0
31480,1
31481,1
31482,0
31483,0
31484,1
31485,0
31486,0
31487,0
31488,0
31489,1
31490,0
31491,0
31492,0
31493,0
31494,1
31495,0
31496,0
31497,0
31498,1
31499,0
31500,1
31501,1
31502,1
31503,0
31504,0
31505,0
31506,0
31507,0
31508,0
31509,0
31510,0
31511,0
31512,0
31513,0
31514,0
31515,0
31516,0
31517,0
31518,1
31519,0
31520,1
31521,0
31522,0
31523,1
31524,0
31525,1
31526,0
31527,1
31528,0
31529,0
31530,0
31531,0
31532,0
31533,1
31534,0
31535,1
31536,0
31537,1
31538,0
31539,0
31540,0
31541,0
31542,0
31543,0
31544,0
31545,0
31546,0
31547,0
31548,0
31549,0
31550,0
31551,0
31552,0
31553,1
31554,0
31555,0
31556,0
31557,0
31558,1
31559,1
31560,0
31561,0
31562,0
31563,0
31564,0
31565,0
31566,1
31567,0
31568,0
31569,0
31570,0
31571,0
31572,0
31573,0
31574,1
31575,0
31576,0
31577,0
31578,0
31579,0
31580,0
31581,0
31582,1
31583,0
31584,0
31585,0
31586,1
31587,0
31588,1
31589,0
31590,0
31591,0
31592,0
31593,0
31594,0
31595,0
31596,0
31597,0
31598,0
31599,0
31600,0
31601,0
31602,1
31603,0
31604,0
31605,1
31606,0
31607,0
31608,0
31609,1
31610,0
31611,1
31612,0
31613,0
31614,0
31615,1
31616,1
31617,0
31618,0
31619,0
31620,0
31621,0
31622,0
31623,1
31624,0
31625,1
31626,0
31627,0
31628,1
31629,0
31630,1
31631,1
31632,0
31633,0
31634,0
31635,1
31636,0
31637,0
31638,0
31639,0
31640,0
31641,0
31642,0
31643,0
31644,0
31645,0
31646,0
31647,0
31648,1
31649,0
31650,1
31651,0
31652,0
31653,0
31654,0
31655,0
31656,0
31657,0
31658,1
31659,1
31660,0
31661,0
31662,1
31663,0
31664,0
31665,0
31666,0
31667,0
31668,0
31669,1
31670,0
31671,1
31672,0
31673,0
31674,0
31675,0
31676,0
31677,0
31678,0
31679,1
31680,0
31681,0
31682,0
31683,0
31684,0
31685,0
31686,1
31687,0
31688,0
31689,0
31690,0
31691,0
31692,0
31693,0
31694,0
31695,1
31696,0
31697,0
31698,0
31699,0
31700,0
31701,0
31702,1
31703,1
31704,0
31705,0
31706,1
31707,1
31708,1
31709,0
31710,0
31711,0
31712,0
31713,0
31714,1
31715,0
31716,0
31717,0
31718,0
31719,0
31720,0
31721,0
31722,0
31723,1
31724,0
31725,0
31726,0
31727,0
31728,1
31729,0
31730,0
31731,0
31732,0
31733,0
31734,0
31735,0
31736,1
31737,0
31738,0
31739,0
31740,0
31741,1
31742,0
31743,0
31744,0
31745,0
31746,0
31747,0
31748,0
31749,0
31750,0
31751,1
31752,0
31753,0
31754,0
31755,0
31756,0
31757,0
31758,0
31759,0
31760,1
31761,0
31762,0
31763,1
31764,0
31765,1
31766,0
31767,0
31768,0
31769,0
31770,0
31771,0
31772,0
31773,0
31774,0
31775,0
31776,0
31777,0
31778,0
31779,0
31780,0
31781,1
31782,0
31783,0
31784,0
31785,0
31786,1
31787,0
31788,0
31789,0
31790,0
31791,0
31792,1
31793,1
31794,0
31795,0
31796,0
31797,1
31798,0
31799,0
31800,0
31801,1
31802,0
31803,0
31804,0
31805,0
31806,0
31807,0
31808,0
31809,0
31810,0
31811,1
31812,0
31813,0
31814,0
31815,0
31816,0
31817,0
31818,1
31819,0
31820,0
31821,0
31822,1
31823,1
31824,0
31825,0
31826,1
31827,0
31828,0
31829,1
31830,0
31831,0
31832,0
31833,1
31834,0
31835,1
31836,1
31837,0
31838,0
31839,0
31840,1
31841,1
31842,0
31843,1
31844,0
31845,0
31846,0
31847,0
31848,1
31849,0
31850,1
31851,0
31852,0
31853,0
31854,0
31855,0
31856,0
31857,1
31858,0
31859,1
31860,0
31861,1
31862,0
31863,0
31864,1
31865,0
31866,1
31867,0
31868,0
31869,1
31870,0
31871,0
31872,0
31873,0
31874,1
31875,0
31876,1
31877,0
31878,0
31879,0
31880,0
31881,0
31882,0
31883,1
31884,0
31885,1
31886,0
31887,0
31888,0
31889,0
31890,0
31891,0
31892,0
31893,0
31894,1
31895,0
31896,0
31897,1
31898,1
31899,0
31900,0
31901,0
31902,0
31903,0
31904,0
31905,0
31906,0
31907,0
31908,0
31909,1
31910,0
31911,0
31912,1
31913,0
31914,0
31915,0
31916,0
31917,0
31918,0
31919,0
31920,0
31921,0
31922,1
31923,0
31924,0
31925,0
31926,0
31927,0
31928,1
31929,0
31930,0
31931,0
31932,0
31933,0
31934,0
31935,1
31936,0
31937,0
31938,1
31939,0
31940,0
31941,1
31942,0
31943,0
31944,0
31945,0
31946,0
31947,0
31948,0
31949,0
31950,1
31951,0
31952,0
31953,0
31954,0
31955,0
31956,1
31957,0
31958,0
31959,0
31960,1
31961,0
31962,1
31963,0
31964,0
31965,0
31966,0
31967,0
31968,0
31969,1
31970,0
31971,1
31972,0
31973,0
31974,0
31975,0
31976,0
31977,1
31978,0
31979,0
31980,1
31981,1
31982,0
31983,0
31984,0
31985,1
31986,1
31987,0
31988,0
31989,0
31990,0
31991,1
31992,0
31993,0
31994,0
31995,0
31996,0
31997,0
31998,0
31999,0
32000,0
32001,0
32002,0
32003,0
32004,0
32005,1
32006,0
32007,0
32008,0
32009,0
32010,0
32011,0
32012,0
32013,0
32014,0
32015,0
32016,1
32017,0
32018,0
32019,0
32020,0
32021,0
32022,0
32023,0
32024,0
32025,0
32026,0
32027,1
32028,1
32029,1
32030,0
32031,0
32032,0
32033,0
32034,0
32035,1
32036,0
32037,0
32038,0
32039,0
32040,0
32041,1
32042,0
32043,1
32044,0
32045,0
32046,1
32047,0
32048,0
32049,0
32050,0
32051,0
32052,0
32053,1
32054,0
32055,0
32056,1
32057,0
32058,1
32059,0
32060,0
32061,1
32062,0
32063,0
32064,0
32065,0
32066,0
32067,0
32068,0
32069,0
32070,0
32071,0
32072,0
32073,0
32074,0
32075,0
32076,0
32077,0
32078,0
32079,0
32080,0
32081,0
32082,1
32083,0
32084,0
32085,0
32086,0
32087,0
32088,0
32089,0
32090,1
32091,0
32092,0
32093,0
32094,0
32095,0
32096,0
32097,0
32098,1
32099,0
32100,0
32101,0
32102,1
32103,0
32104,0
32105,0
32106,0
32107,0
32108,0
32109,0
32110,1
32111,0
32112,0
32113,0
32114,0
32115,1
32116,0
32117,0
32118,0
32119,0
32120,0
32121,0
32122,0
32123,0
32124,0
32125,0
32126,0
32127,0
32128,0
32129,0
32130,0
32131,0
32132,0
32133,0
32134,0
32135,1
32136,0
32137,0
32138,0
32139,0
32140,1
32141,1
32142,0
32143,0
32144,0
32145,1
32146,1
32147,0
32148,0
32149,1
32150,0
32151,0
32152,1
32153,0
32154,0
32155,0
32156,0
32157,1
32158,0
32159,0
32160,0
32161,1
32162,0
32163,1
32164,0
32165,1
32166,0
